original_time,start_time,end_time,price_change,volatility,id,start_date,threshold_0.1perc,threshold_0.25perc,threshold_0.5perc,threshold_0.75perc,statement_price_change,statement_price_movement,interval_price_movement,extracted_statement_text_25_score,extracted_news_25_score,extracted_statement_text_30_score,extracted_news_30_score,extracted_statement_text_35_score,extracted_news_35_score,extracted_statement_text_40_score,extracted_news_40_score,extracted_statement_text_45_score,extracted_news_45_score,extracted_statement_text_50_score,extracted_news_50_score,extracted_statement_text_55_score,extracted_news_55_score
2021-01-27 18:30:00,2021-01-27 19:13:00,2021-01-27 19:14:00,0.0003015347658401,0.0005561735261402,43,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Positive,0.4186,0.5416,0.4038,0.5354,0.4038,0.5299,0.4038,0.5251,0.4038,0.5211,0.4038,0.5176,0.4038,0.5144
2021-01-27 18:30:00,2021-01-27 19:14:00,2021-01-27 19:15:00,-0.0013437514026296,0.0003443343751655,44,2021-01-27,TRUE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Negative,0.3854,0.5305,0.3701,0.5208,0.3701,0.5131,0.3701,0.5065,0.3701,0.501,0.3701,0.4962,0.3701,0.492
2021-01-27 18:30:00,2021-01-27 19:15:00,2021-01-27 19:16:00,0.0011050584333618,0.0015149634467328,45,2021-01-27,TRUE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Positive,0.3574,0.5513,0.338,0.5435,0.338,0.5377,0.338,0.5329,0.338,0.5285,0.338,0.5244,0.338,0.5206
2021-01-27 18:30:00,2021-01-27 19:16:00,2021-01-27 19:17:00,-0.0006592077240265,0.0004774535809018,46,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Negative,0.3867,0.5724,0.3645,0.5656,0.3645,0.5597,0.3645,0.5544,0.3645,0.5492,0.3645,0.5441,0.3645,0.5396
2021-01-27 18:30:00,2021-01-27 19:17:00,2021-01-27 19:18:00,0.0005773772187395,0.0010089209855564,47,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Positive,0.3234,0.4961,0.3104,0.4867,0.3104,0.4792,0.3104,0.4728,0.3104,0.4673,0.3104,0.4625,0.3104,0.4582
2021-01-27 18:30:00,2021-01-27 19:18:00,2021-01-27 19:19:00,0.0001345273665377,0.0010892667375133,48,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Positive,0.3348,0.4732,0.3196,0.4685,0.3196,0.4638,0.3196,0.4592,0.3196,0.455,0.3196,0.4514,0.3196,0.4481
2021-01-27 18:30:00,2021-01-27 19:19:00,2021-01-27 19:20:00,-0.000358669985075,0.0007094780420531,49,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Negative,0.3275,0.4393,0.3152,0.43,0.3152,0.4222,0.3152,0.4158,0.3152,0.41,0.3152,0.405,0.3152,0.4006
2021-01-27 18:30:00,2021-01-27 19:20:00,2021-01-27 19:21:00,0.0005682236947484,0.0011963312508309,50,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Positive,0.4256,0.4844,0.4117,0.4803,0.4117,0.4765,0.4117,0.4729,0.4117,0.4694,0.4117,0.4663,0.4117,0.4633
2021-01-27 18:30:00,2021-01-27 19:21:00,2021-01-27 19:22:00,0.0005547913304545,0.0007710920258449,51,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Positive,0.3059,0.4587,0.2939,0.4539,0.2939,0.4497,0.2939,0.4462,0.2939,0.4434,0.2939,0.4403,0.2939,0.4374
2021-01-27 18:30:00,2021-01-27 19:22:00,2021-01-27 19:23:00,-0.0003451667870681,0.0008176993088899,52,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Negative,0.3034,0.4861,0.2888,0.4784,0.2888,0.4709,0.2888,0.4645,0.2888,0.4589,0.2888,0.454,0.2888,0.4498
2021-01-27 18:30:00,2021-01-27 19:23:00,2021-01-27 19:24:00,-0.0007087697282109,0.0011694973819206,53,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Positive,0.3573,0.5855,0.3376,0.5761,0.3376,0.5681,0.3376,0.5612,0.3376,0.555,0.3376,0.5496,0.3376,0.5444
2021-01-27 18:30:00,2021-01-27 19:24:00,2021-01-27 19:24:56,-0.0009561844871442,0.0007625211553126,54,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Negative,0.2805,0.4456,0.266,0.4395,0.266,0.4344,0.266,0.4296,0.266,0.4253,0.266,0.4214,0.266,0.4178
2021-03-17 18:30:00,2021-03-17 18:30:00,2021-03-17 18:31:00,0.0012905409224265,0.0009618792082215,55,2021-03-17,TRUE,FALSE,FALSE,FALSE,0.0004926249634979,Positive,Positive,0.4165,0.5432,0.4001,0.5353,0.4001,0.5286,0.4001,0.5229,0.4001,0.5178,0.4001,0.513,0.4001,0.5084
